date,region,channel,sales_gbp,gross_margin_pct,profit_gbp,age_dist_18-24,age_dist_25-34,age_dist_35-44,age_dist_45-54,age_dist_55+,income_dist_Low,income_dist_Medium,income_dist_High,household_dist_1,household_dist_2,household_dist_3-4,household_dist_5+,frequency_dist_Weekly,frequency_dist_Monthly,frequency_dist_Occasional
2021-01-31,Europe,Independent Retail,83125.10319399016,35.0,29093.786117896554,0.15769131173345247,0.6257410816763862,0.10592436634441703,0.0035755033152235416,0.10706773693052073,0.4109418359441805,0.22453976015248478,0.3645184039033349,0.3833736362562317,0.44633818031974554,0.05665669739535634,0.11363148602866646,0.07690391482999687,0.28750728123506447,0.6355888039349387
2021-01-31,Europe,Online Direct,75766.51598146443,40.0,30306.606392585774,0.5391803978119838,0.1972238823024638,0.0033812724221284605,0.003860702369794422,0.25635374509362957,0.3613811275428493,0.0123114432133572,0.6263074292437935,0.2036227517494648,0.48003254682907004,0.2093802620825095,0.10696443933895557,0.33678940591287976,0.17025922130120275,0.49295137278591744
2021-01-31,Global,Wholesale Restaurants,46988.2853028648,25.0,11747.0713257162,0.20218688125238551,0.0487563185092333,0.3165110023640936,0.3992390512153032,0.03330674665898428,0.39030822828730394,0.045487729191892215,0.5642040425208038,0.07030991080315205,0.17172078036558092,0.16684666786081692,0.5911226409704502,0.364564595047238,0.40035537615104905,0.23508002880171305
2021-01-31,Global,Retail Chains,54490.79603182817,30.0,16347.23880954845,0.24910779886253295,0.05575405738100117,0.3084765495775312,0.09396300195053808,0.2926985922283966,0.5498497382979246,0.06649350773992019,0.3836567539621552,0.14668662570150356,0.15083145755055696,0.15013604647190437,0.5523458702760351,0.1720120795256689,0.0005969437574479257,0.8273909767168831
2021-01-31,Global,Independent Retail,46711.84743835126,35.0,16349.14660342294,0.0711461065778158,0.17482894339351124,0.30809175018389984,0.41653833873881574,0.029394861105957407,0.681294453770036,0.24327491381220545,0.07543063241775864,0.18089787745817856,0.2805710277175797,0.4639273304605148,0.074603764363727,0.08486212673779728,0.7951572644011575,0.1199806088610452
2021-01-31,Global,Online Direct,48801.94997975178,40.0,19520.779991900712,0.433669932162385,0.23017999646839518,0.08844790686686585,0.24349683519800677,0.004205329304347285,0.361970510468301,0.1816066357347885,0.4564228537969104,0.35102640662501755,0.29516356247436865,0.2723497402326669,0.08146029066794705,0.19907571879151892,0.27890294183537034,0.5220213393731109
2021-02-28,London,Wholesale Restaurants,231511.904405461,25.0,57877.97610136525,0.022294252960744474,0.24065437664928072,0.16230548000525355,0.37072044825607225,0.2040254421286488,0.5870121676208466,0.20018899111500738,0.21279884126414594,0.06590363810948809,0.18234611879948903,0.31232546588920845,0.4394247772018143,0.82189193121034,0.004748196187431448,0.17335987260222857
2021-02-28,London,Retail Chains,197788.22676569482,30.0,59336.46802970844,0.24840043515344176,0.3828394404885144,0.024409524838620567,0.23571836616984687,0.10863223334957614,0.4432908967271028,0.2656501166492851,0.29105898662361196,0.11999425680554114,0.6717053382818617,0.051976132688430446,0.15632427222416673,0.277990160246704,0.16986463365355334,0.5521452060997425
2021-02-28,London,Independent Retail,209752.63929257524,35.0,73413.42375240133,0.2871776029726148,0.04272433764619495,0.4328502328447531,0.15671053060401974,0.08053729593241743,0.48387166925502395,0.46758028467876217,0.04854804606621384,0.39684409173106566,0.32381093995032145,0.06939842573141443,0.20994654258719855,0.5033503480321668,0.29780323638721445,0.19884641558061883
2021-02-28,London,Online Direct,207360.5536974806,40.0,82944.22147899224,0.16982931326966602,0.5042284988091695,0.2007001305055407,0.01399665193138429,0.11124540548423946,0.3251005792155757,0.014565046257322259,0.660334374527102,0.47872240509785613,0.013105741955556789,0.4356238349980922,0.07254801794849496,0.6237823381779424,0.18151032152246274,0.19470734029959477
2021-02-28,Nationwide UK,Wholesale Restaurants,165579.33968402576,25.0,41394.83492100644,0.4876190621396669,0.011254034093603068,0.2944456653510864,0.06767370287487423,0.13900753554076942,0.291434509634329,0.4314363069757329,0.27712918338993825,0.12078130060295655,0.1673784618305665,0.0361683149694267,0.6756719225970502,0.5034456712040692,0.020035981587638158,0.4765183472082926
2021-02-28,Nationwide UK,Retail Chains,168775.90885011005,30.0,50632.77265503301,0.2196466102730366,0.22434218479658058,0.37942845283365256,0.0244769272605152,0.15210582483621515,0.3088791872680632,0.22858967900702482,0.462531133724912,0.03014187940991633,0.4714956554890546,0.3068292310636265,0.1915332340374027,0.1154701678427201,0.2692275005876804,0.6153023315695996
2021-02-28,Nationwide UK,Independent Retail,161126.673616761,35.0,56394.335765866344,0.702168109520302,0.2074284693489466,0.04355800325028406,0.025596011281375355,0.021249406599092115,0.2219138389277215,0.19085512373604233,0.5872310373362363,0.6856272648532785,0.026351308427110462,0.12617220837436788,0.1618492183452431,0.725653423779601,0.142792368611652,0.13155420760874698
2021-02-28,Nationwide UK,Online Direct,175562.1916769567,40.0,70224.87667078267,0.3742943117515042,0.045734464169957585,0.11977782364940014,0.10087288587442406,0.35932051455471403,0.3253670314772179,0.06235510986455197,0.6122778586582301,0.25665168186474774,0.1548402738575118,0.23896272806856947,0.3495453162091712,0.34860037751664086,0.22973159028047166,0.42166803220288757
2021-02-28,Europe,Wholesale Restaurants,77729.77406489826,25.0,19432.443516224565,0.34752945417192116,0.04400315638516223,0.01053848650551311,0.2489108064073005,0.349018096530103,0.6487650853245857,0.262521195221729,0.08871371945368534,0.2590322492010807,0.23316706480553026,0.0547967951930618,0.45300389080032727,0.017968836382471723,0.66124057301027,0.3207905906072583
2021-02-28,Europe,Retail Chains,89231.8567022401,30.0,26769.55701067203,0.5649768009393942,0.25919562386518175,0.04274269007750025,0.11807674177904288,0.015008143338880953,0.21140655230475625,0.5794357712658188,0.209157676429425,0.11751091521978378,0.26518633674390585,0.6030131151605822,0.01428963287572804,0.2635065648671697,0.09322679640910649,0.6432666387237238
2021-02-28,Europe,Independent Retail,79218.46243941551,35.0,27726.461853795427,0.24701374616806274,0.0761855303628517,0.05012144496894548,0.6224537316000414,0.0042255469000985904,0.45754457081573685,0.017372161442857175,0.5250832677414059,0.4096103369088847,0.22865922493814486,0.08351346907215701,0.27821696908081345,0.32836743130459783,0.4489163532988177,0.22271621539658445
2021-02-28,Europe,Online Direct,87545.1515843638,40.0,35018.060633745525,0.17483015996927498,0.2644828277967699,0.13789744653845348,0.22388618490750647,0.1989033807879952,0.16433192289981435,0.1854757258864204,0.6501923512137652,0.05779897753750794,0.2725828713723513,0.45142543371773175,0.21819271737240897,0.46069848606467795,0.4766322840662037,0.06266922986911823
2021-02-28,Global,Wholesale Restaurants,51658.52543539618,25.0,12914.631358849045,0.30934150015265693,0.011033406765182918,0.05610511918540712,0.2776190649160785,0.34590090898067444,0.26460563109798146,0.5215750327786592,0.21381933612335915,0.038662475140053776,0.11265831763631805,0.19246333017975042,0.6562158770438777,0.060458413693321875,0.6009856599199722,0.33855592638670595
2021-02-28,Global,Retail Chains,53839.35071347447,30.0,16151.80521404234,0.0068941983642833585,0.10666435782088884,0.48695145744911644,0.22934860291238568,0.1701413834533256,0.28658747623869213,0.3016539398265108,0.411758583934797,0.28654096374172,0.5424767376981436,0.09165063073990047,0.07933166782023604,0.5795707916341842,0.1721361836234749,0.24829302474234086
2021-02-28,Global,Independent Retail,50857.62289443651,35.0,17800.168013052775,0.24581955382017154,0.13717216281833108,0.29912050753367553,0.2741527912718804,0.04373498455594138,0.3819838277722336,0.48897325831061905,0.12904291391714734,0.15453370046596857,0.002149552576042796,0.4889224792419076,0.354394267716081,0.2714994099298662,0.06986577190107048,0.6586348181690634
2021-02-28,Global,Online Direct,51145.86856800218,40.0,20458.347427200875,0.11873216057248492,0.30305242064270044,0.31949357418140684,0.11199940557056373,0.14672243903284404,0.06361323670474814,0.4335464789299096,0.5028402843653422,0.18506279539330345,0.37342202453329554,0.3971305604543344,0.0443846196190667,0.6346837278717232,0.3224441729297115,0.04287209919856537
2021-03-31,London,Wholesale Restaurants,211796.62923353788,25.0,52949.15730838447,0.03511718732309107,0.03894880137968194,0.36061119182840107,0.16585516726588642,0.3994676522029395,0.39649796641588014,0.2682657081140117,0.3352363254701081,0.013072652256281294,0.2636529689914738,0.716649319274204,0.006625059478041067,0.010833113783670379,0.6169734337550703,0.3721934524612593
2021-03-31,London,Retail Chains,215376.3768086599,30.0,64612.91304259797,0.19942513827135655,0.2692514356954593,0.06274513031551258,0.00628477186031472,0.4622935238573567,0.34905462918671876,0.09282013757830254,0.5581252332349785,0.6345467608183365,0.10867939046805039,0.13619318132660713,0.1205806673870058,0.8164049977114135,0.03749386111323842,0.1461011411753481
2021-03-31,London,Independent Retail,245201.08767784905,35.0,85820.38068724716,0.017571807194629894,0.3910265882213689,0.32588921467423987,0.23880130021077978,0.0267110896989815,0.14988841816930068,0.21334118932570564,0.6367703925049938,0.08810342481445685,0.643189970619967,0.18318754805748785,0.08551905650808835,0.19884607056075462,0.5739208757860431,0.2272330536532023
2021-03-31,London,Online Direct,227676.66186968263,40.0,91070.66474787306,0.687923198539943,0.0657300358669448,0.1233130827457109,0.05865463499586316,0.06437904785153817,0.25042999354807666,0.5850084359533381,0.16456157049858522,0.5872604697779703,0.03751384095935044,0.09522647923634435,0.279999210026335,0.019431942998998086,0.2802090305449945,0.7003590264560073
2021-03-31,Nationwide UK,Wholesale Restaurants,153044.15587424845,25.0,38261.03896856211,0.055693183508723695,0.13079398104733225,0.15430444776697755,0.4713194476537668,0.18788894002319967,0.11309738139426065,0.5624952617178829,0.3244073568878565,0.0965815626168337,0.060692006549172936,0.48752019297543886,0.3552062378585544,0.40152052261755966,0.34573689336257374,0.2527425840198666
2021-03-31,Nationwide UK,Retail Chains,185972.52365861973,30.0,55791.75709758592,0.17190597455834422,0.027053985282704474,0.397111710711367,0.06539960236947333,0.3385287270781111,0.5999546214005148,0.22735580610501457,0.17268957249447067,0.24507984847550449,0.18004578676608277,0.17298022693357656,0.40189413782483613,0.5064481440247242,0.41305369044444534,0.08049816553083053
2021-03-31,Nationwide UK,Independent Retail,169281.7543431061,35.0,59248.61402008713,0.2830916106109673,0.11654022418572788,0.13883322571755286,0.2661509780765634,0.19538396140918865,0.1777790845218968,0.7623175245461288,0.059903390931974256,0.6971473792305861,0.016313065717763413,0.001941994694817174,0.2845975603568333,0.08631372651830488,0.40187591467601436,0.5118103588056807
2021-03-31,Nationwide UK,Online Direct,181654.17432022354,40.0,72661.66972808942,0.6816582173678786,0.04966707032375167,0.1766913897900998,0.017490576898685415,0.07449274561958454,0.5820524029557388,0.1416206237923552,0.2763269732519061,0.12965762982991327,0.19212493205069,0.6676059163926381,0.010611521726758668,0.2439321339559577,0.5683529491941898,0.18771491684985256
2021-03-31,Europe,Wholesale Restaurants,82772.72502692856,25.0,20693.18125673214,0.2044200209429845,0.10033891318043368,0.04185570939991765,0.4700734835840204,0.18331187289264375,0.4897249260869286,0.29666855974776524,0.2136065141653061,0.0015743293934423837,0.1744600858072727,0.06874761645648257,0.7552179683428023,0.15273360436119254,0.2682293774325066,0.5790370182063009
2021-03-31,Europe,Retail Chains,86114.28326760507,30.0,25834.28498028152,0.1332105276717541,0.5169153725801267,0.05267038827822416,0.03389097512997554,0.2633127363399194,0.4841315269836465,0.3071976358346796,0.20867083718167384,0.20361671412451993,0.11102873317139354,0.6715700582362085,0.013784494467877911,0.225283236268739,0.44674488852325794,0.327971875208003
2021-03-31,Europe,Independent Retail,84680.25302560105,35.0,29638.088558960364,0.07560221933905062,0.2720252353931285,0.018968697144156055,0.35995830012920355,0.2734455479944612,0.4882862575651947,0.039435697561930626,0.4722780448728747,0.3818966227012513,0.5960159101554747,0.014246798717511857,0.007840668425762174,0.3230074328210557,0.11146626205824649,0.5655263051206977
2021-03-31,Europe,Online Direct,97937.33067179254,40.0,39174.93226871702,0.1927970975023485,0.7234902408425294,9.35034408216559e-05,0.07162731725229649,0.011991840962004167,0.13772638816236915,0.8269587201161085,0.03531489172152227,0.20944843237097358,0.13489962581803883,0.6262937056284356,0.029358236182551994,0.2845873668532649,0.03581293914242426,0.6795996940043109
2021-03-31,Global,Wholesale Restaurants,53984.91599473663,25.0,13496.228998684157,0.4270472339081873,0.19446318113353037,0.19936984873761104,0.15894597777848782,0.02017375844218336,0.05886232080782785,0.7608781575293526,0.1802595216628194,0.5160798882765816,0.3993823116771455,0.02506293420337255,0.05947486584290034,0.006516342594911291,0.753861749844312,0.23962190756077675
2021-03-31,Global,Retail Chains,56187.78150021789,30.0,16856.334450065366,0.15205748372285924,0.27916380328027657,0.1860428606077777,0.3752835815208846,0.007452270868202015,0.00853037333148457,0.7536985811066137,0.23777104556190168,0.16949639067228037,0.2329450937389122,0.18229170468723865,0.4152668109015688,0.24016825813513457,0.29740072579771165,0.46243101606715387
2021-03-31,Global,Independent Retail,55219.87384827997,35.0,19326.95584689799,0.07889115495078954,0.0495442150262841,0.11720102197950796,0.36908159191497186,0.3852820161284466,0.4879659644631814,0.11834181406117666,0.3936922214756419,0.2834587651953337,0.22197474145704962,0.2676648550458127,0.226901638301804,0.37770874247646186,0.5696694881258662,0.0526217693976719
2021-03-31,Global,Online Direct,59315.72141407331,40.0,23726.288565629326,0.02040746050767584,0.00963448560586279,0.5216105139277039,0.4396368726473786,0.008710667311378916,0.4022290010977938,0.14154942360009842,0.4562215753021077,0.28488034845560684,0.4833234122457303,0.16161095041904786,0.07018528887961495,0.2495925249550028,0.10094713914193279,0.6494603359030644
2021-04-30,London,Wholesale Restaurants,249508.8055158972,25.0,62377.2013789743,0.24886175899498697,0.11963616946601811,0.10578566493758965,0.010353620964351721,0.5153627856370536,0.3674808027393333,0.24143654758662114,0.39108264967404543,0.2814275057092719,0.021931780047185625,0.3212563275522592,0.3753843866912833,0.795991171485045,0.13754828094151078,0.0664605475734443
2021-04-30,London,Retail Chains,226429.35242596277,30.0,67928.80572778883,0.09665652989513897,0.04626417571268611,0.22314745826339313,0.15458405626663188,0.4793477798621498,0.01303074291411505,0.41222798266409527,0.5747412744217896,0.18920508727179486,0.28841990129784534,0.17337557950139756,0.3489994319289623,0.3616923562006642,0.6256269899494119,0.012680653849923871
2021-04-30,London,Independent Retail,209393.24950611088,35.0,73287.6373271388,0.30308150585013843,0.11727738080693906,0.33264681143524455,0.21505898384905564,0.0319353180586224,0.6416703193173644,0.002207423350108144,0.35612225733252734,0.028011769927044,0.4129288187661374,0.3789835418074237,0.18007586949939472,0.2099883677770502,0.0010078045378695362,0.7890038276850803
2021-04-30,London,Online Direct,249854.10276213233,40.0,99941.64110485294,0.3556574454071865,0.16981377671809358,0.0666886831600344,0.3534807177278349,0.05435937698685077,0.23750590952189693,0.03016670732330858,0.7323273831547945,0.05687595900212917,0.0955032126708498,0.30618003045593517,0.5414407978710858,0.7846534207602315,0.21458011559555407,0.0007664636442143838
2021-04-30,Nationwide UK,Wholesale Restaurants,183185.4119708127,25.0,45796.35299270318,0.4502298742630844,0.17740195043076115,0.06588099994853502,0.2501366700662819,0.056350505291337505,0.37472715214434743,0.32645540417018165,0.2988174436854709,0.5111066760882589,0.25621080365258553,0.13042056969277277,0.10226195056638278,0.03274935305829711,0.7448419521601297,0.2224086947815731
2021-04-30,Nationwide UK,Retail Chains,161964.22651266085,30.0,48589.267953798255,0.1621026993350031,0.17469335182486254,0.21315987979634535,0.10701560157771663,0.34302846746607235,0.5090346611404577,0.3043938793046568,0.18657145955488538,0.07268916501043536,0.8175028344655781,0.06433364949576158,0.045474351028224995,0.1302364495590537,0.013057715126963049,0.8567058353139834
2021-04-30,Nationwide UK,Independent Retail,177306.46727333035,35.0,62057.26354566561,0.22944991021966918,0.3006019963274503,0.19369259719858584,0.009185244507454155,0.26707025174684035,0.39179223396379487,0.16772358382497707,0.4404841822112282,0.22412268729470414,0.21769999343406812,0.15323620985828162,0.40494110941294614,0.45570662250775984,0.4271499283511967,0.1171434491410434
2021-04-30,Nationwide UK,Online Direct,177330.34235523135,40.0,70932.13694209255,0.20329059343629013,0.04398003555329697,0.02933199187633222,0.5702502832006748,0.15314709593340603,0.7102029942572413,0.07343975933353782,0.2163572464092208,0.15197595112148193,0.18271053742918192,0.4328871738822748,0.23242633756706116,0.34954516423674925,0.5810994592007985,0.06935537656245215
2021-04-30,Europe,Wholesale Restaurants,96719.00858153762,25.0,24179.752145384406,0.3351787405879085,0.04897012511820845,0.09319287284954673,0.05351979944471996,0.46913846199961645,0.06495883678546739,0.921435868835229,0.013605294379303736,0.0746285353278152,0.5758385642757284,0.32982079009461124,0.019712110301845123,0.40246920071224557,0.15885589326773603,0.43867490602001835
2021-04-30,Europe,Retail Chains,94792.14796838611,30.0,28437.644390515834,0.14242496426880785,0.6263471906884858,0.032883526929161716,0.1216357140803024,0.07670860403324221,0.22142269416349436,0.08018472520091109,0.6983925806355945,0.38456469434412377,0.3075085031943485,0.29603794805742323,0.011888854404104402,0.1700553239361361,0.6939087705909305,0.13603590547293357
2021-04-30,Europe,Independent Retail,95241.55917854868,35.0,33334.545712492036,0.24305989820714996,0.2460838252543089,0.1176460335882733,0.3134553763113207,0.07975486663894694,0.7843732481283779,0.09815478768049932,0.11747196419112285,0.022351516614539574,0.6501038762011745,0.2209874363625723,0.10655717082171372,0.06026374164512406,0.5294500504213703,0.4102862079335056
2021-04-30,Europe,Online Direct,93914.8179734779,40.0,37565.92718939116,0.2035954678255237,0.13675225867427998,0.10569599331761675,0.5254113010154199,0.02854497916715978,0.32773036398204713,0.25541821289868916,0.4168514231192638,0.2763396929721433,0.3304721192821284,0.06808044411529825,0.32510774363043016,0.5062417956915521,0.3715279341030338,0.122230270205414
2021-04-30,Global,Wholesale Restaurants,61125.70946995257,25.0,15281.427367488142,0.12079443298276323,0.21341565017632624,0.28170133039743206,0.24635853799498794,0.13773004844849057,0.24738483950694112,0.2376495851396529,0.514965575353406,0.14112454788322631,0.3909199851871932,0.42930375626857026,0.03865171066101015,0.09762119733682068,0.663461662733531,0.23891713992964828
2021-04-30,Global,Retail Chains,52483.19889845662,30.0,15744.959669536986,0.2812863980959406,0.03297862847615853,0.3394688218345269,0.16195924360562777,0.18430690798774613,0.18314045408043583,0.2172127678925543,0.5996467780270099,0.169375116634703,0.3268578371170676,0.3477991480778976,0.1559678981703319,0.11678501073296532,0.7901723353566985,0.09304265391033634
2021-04-30,Global,Independent Retail,52598.03260626715,35.0,18409.311412193503,0.16284069138756696,0.6118149207310647,0.06600366545564802,0.02072311532807929,0.13861760709764098,0.4857694931866663,0.31439836614747757,0.1998321406658561,0.15827685014834553,0.3265026666743416,0.04001877462515993,0.47520170855215316,0.2610712778600578,0.6779451553430668,0.06098356679687543
2021-04-30,Global,Online Direct,52481.8713071847,40.0,20992.74852287388,0.192526474791758,0.2994494704764608,0.3813912952783182,0.0525612813389739,0.07407147811448903,0.2325884185608928,0.12990316483235012,0.6375084166067571,0.13951898692467596,0.34930553460620917,0.18884606153372285,0.3223294169353919,0.16141594703398313,0.7104833730989875,0.12810067986702928
2021-05-31,London,Wholesale Restaurants,230344.89337522053,25.0,57586.22334380513,0.04825657856020213,0.12932687311383748,0.0767477141596479,0.06216348199826601,0.6835053521680464,0.029727783199304084,0.2638042073921278,0.7064680094085681,0.012937929083668339,0.7728034539891219,0.18765811857672407,0.026600498350485682,0.15797170112181136,0.8384026616790139,0.003625637199174822
2021-05-31,London,Retail Chains,232252.38581418432,30.0,69675.7157442553,0.13554867098128567,0.40251019120901,0.01708922868247401,0.22285808810911942,0.22199382101811085,0.19431806476417138,0.5013281549007362,0.3043537803350923,0.02751302375080523,0.40867738742833803,0.32558231714778224,0.2382272716730745,0.3635103284369823,0.29359834419403397,0.3428913273689838
2021-05-31,London,Independent Retail,250117.9699863919,35.0,87541.28949523716,0.015336075167006016,0.4220307835074705,0.10813159789656382,0.16152125303613446,0.2929802903928253,0.29089254890431904,0.36628104479702117,0.34282640629865974,0.09490134526686983,0.5249275474870012,0.35684643645029346,0.023324670795835525,0.14732790737658577,0.7189373582610401,0.1337347343623741
2021-05-31,London,Online Direct,233676.94491789764,40.0,93470.77796715905,0.06429613389797725,0.30627017812005997,0.0030033811802086022,0.1577800567937905,0.4686502500079637,0.10082553750952837,0.5834227079757356,0.31575175451473597,0.09303231795405574,0.009736129571817537,0.39074969587852015,0.5064818565956066,0.21403047599836506,0.017053337917687195,0.7689161860839477
2021-05-31,Nationwide UK,Wholesale Restaurants,162915.29607864135,25.0,40728.82401966034,0.19218690642422925,0.3560480182945881,0.040102270596012256,0.35641135112531375,0.05525145355985673,0.5244874995948217,0.04622678392223818,0.4292857164829401,0.020383726862822377,0.4575814715944585,0.28132876494251685,0.24070603660020226,0.14989940162065782,0.7246344121147408,0.1254661862646015
2021-05-31,Nationwide UK,Retail Chains,172989.52354420634,30.0,51896.8570632619,0.07418510816703612,0.7913414184080797,0.007379693289279275,0.056601651766293774,0.07049212836931117,0.36229428790082296,0.17954846714148315,0.4581572449576939,0.48285204164016293,0.29191377793226797,0.20337822203781247,0.02185595838975666,0.4069699319939017,0.06255669203688821,0.5304733759692101
2021-05-31,Nationwide UK,Independent Retail,162623.34912515548,35.0,56918.172193804414,0.13844231130813936,0.11069875026185265,0.5022225836936443,0.03470937871049612,0.21392697602586758,0.04110045247511343,0.3272757754179126,0.6316237721069738,0.12399149189900198,0.1455996146601177,0.5703657013229833,0.16004319211789703,0.24756639396258345,0.31972199038435023,0.43271161565306643
2021-05-31,Nationwide UK,Online Direct,157721.65293465546,40.0,63088.66117386219,0.3925903261315904,0.13044402706057884,0.017131566824940485,0.35190436171715106,0.10792971826573922,0.03272911826961755,0.3108380014859925,0.65643288024439,0.2965892166955204,0.42881636571733345,0.2743037740504712,0.00029064353667491283,0.18113477129975308,0.6461807230924302,0.17268450560781676
2021-05-31,Europe,Wholesale Restaurants,93150.42701001209,25.0,23287.606752503023,0.1842512485749495,0.08976678185946736,0.4641528625334139,0.13828092871117048,0.12354817832099865,0.8724515181371104,0.09896136994917153,0.028587111913718145,0.1319071861379843,0.3083247568739676,0.27493869533194665,0.28482936165610145,0.35118453916778114,0.08367434028923496,0.565141120542984
2021-05-31,Europe,Retail Chains,98480.2087495363,30.0,29544.062624860886,0.025902587256725444,0.01677383612240935,0.4455924817442897,0.24328239022976103,0.2684487046468145,0.5444427669747841,0.1953113600703699,0.2602458729548459,0.270584895741398,0.01804364970065331,0.46975417254418583,0.24161728201376295,0.4313570550511251,0.2887740322711552,0.2798689126777196
2021-05-31,Europe,Independent Retail,85303.344642194,35.0,29856.1706247679,0.07268957458318867,0.038487057092333764,0.048443757947458206,0.8034054277717091,0.03697418260531016,0.14599289502143947,0.4155951314716074,0.43841197350695316,0.047037970484049604,0.444063736917951,0.4326852263040983,0.07621306629390105,0.06997205347818727,0.5711810880647752,0.35884685845703745
2021-05-31,Europe,Online Direct,94907.8524953088,40.0,37963.14099812353,0.03815402228470045,0.24086976006317687,0.3643223590158982,0.09227280234841141,0.2643810562878131,0.3242427904357589,0.13993979561149344,0.5358174139527477,0.4412065146720002,0.09398791613964008,0.4385209987919838,0.026284570396376015,0.8781503083069084,0.0800457121510478,0.041803979542043714
2021-05-31,Global,Wholesale Restaurants,58678.0873878661,25.0,14669.521846966525,0.14165525811170357,0.5290446702920572,0.10011358191980377,0.07509082691055884,0.15409566276587677,0.2749007668888274,0.19069283059026546,0.5344064025209071,0.19634104972697,0.2641056378134656,0.4968299085730631,0.04272340388650144,0.4355624600266644,0.1734146152343886,0.39102292473894706
2021-05-31,Global,Retail Chains,56786.04479972924,30.0,17035.813439918773,0.3744202138098168,0.09622628867541456,0.22461645996175497,0.13281772839226133,0.17191930916075235,0.6505553969565512,0.23740385753071422,0.1120407455127347,0.23983087137596554,0.01060018954180535,0.38489757608622077,0.3646713629960083,0.10923184679821715,0.535311953614783,0.3554561995869999
