year,month,product_line,region,units_sold,revenue_usd,cost_usd,profit_usd,profit_margin_pct,age_group,gender,income_bracket,promo_flag
2021,,Bars,Midwest,497,1929.816019923866,1113.9294211144922,815.8865988093737,42.277947243984514,45+,Male,80-120k,0
2021,,Bars,Midwest,478,1052.3437693168198,530.0070095964071,522.3367597204127,49.635563486969005,45+,Male,120k+,0
2021,,Bars,Midwest,465,996.2054430680129,561.6557733549455,434.5496697130674,43.620487394124766,45+,Female,<40k,0
2021,,Bars,Midwest,526,1908.8208436835603,1062.0124756376204,846.8083680459399,44.362904504532004,45+,Female,40-80k,0
2021,,Bars,Midwest,469,1527.9483902795312,1032.1205852565654,495.8278050229658,32.45055972945895,45+,Female,80-120k,0
2021,,Bars,Midwest,516,1323.0596788935884,708.4824606100391,614.5772182835493,46.45120912440555,45+,Female,120k+,0
2021,,Bars,Midwest,517,2058.182316828696,1198.939639660355,859.2426771683411,41.74764646177147,45+,Other,<40k,0
2021,,Bars,Midwest,492,1319.3506836089696,905.2744045663086,414.076279042661,31.38485348792871,45+,Other,40-80k,0
2021,,Bars,Midwest,527,1845.4181054522383,1201.1984689612873,644.219636490951,34.90914251830636,45+,Other,80-120k,0
2021,,Bars,Midwest,467,1405.9057158662986,935.3371130373994,470.5686028288992,33.470850677845185,45+,Other,120k+,0
2021,,Bars,South,488,1355.860838444543,680.8692886668409,674.9915497777022,49.78324697039403,18-24,Male,<40k,0
2021,,Bars,South,535,1411.665592221744,974.0667539836977,437.59883823804626,30.998760658983915,18-24,Male,40-80k,0
2021,,Bars,South,551,1798.2846078111188,1060.4288398286462,737.8557679824726,41.031089560433614,18-24,Male,80-120k,0
2021,,Bars,South,486,1625.6879393068814,1057.469209323146,568.2187299837353,34.952509411246396,18-24,Male,120k+,0
2021,,Bars,South,521,1137.0367593767353,680.953191894184,456.0835674825513,40.11159390594836,18-24,Female,<40k,0
2021,,Bars,South,453,1306.0266342442796,884.8863783246179,421.14025591966174,32.245916344834015,18-24,Female,40-80k,0
2021,,Bars,South,490,1120.1318484117792,730.6643865040722,389.46746190770693,34.769787365650565,18-24,Female,80-120k,0
2021,,Bars,South,508,1101.4525150128375,705.143100064821,396.3094149480164,35.980617370817605,18-24,Female,120k+,0
2021,,Bars,South,459,1566.3303645296637,808.648995312206,757.6813692174577,48.373024387162,18-24,Other,<40k,0
2021,,Bars,South,492,1783.7947741813825,1229.8367995283065,553.957974653076,31.055028452322826,18-24,Other,40-80k,0
2021,,Bars,South,492,1748.7125652725977,1069.6539882392228,679.0585770333748,38.831915005283896,18-24,Other,80-120k,0
2021,,Bars,South,495,1100.0855074830897,658.4287013120888,441.6568061710009,40.147497914182814,18-24,Other,120k+,0
2021,,Bars,South,453,1012.4787795800569,637.7017206654829,374.777058914574,37.015793957678724,25-34,Male,<40k,0
2021,,Bars,South,517,2028.8864151226765,1166.5571728062998,862.3292423163766,42.50258840952592,25-34,Male,40-80k,0
2021,,Bars,South,486,1189.335155040908,823.7864631773532,365.5486918635547,30.73554921118778,25-34,Male,80-120k,0
2021,,Bars,South,460,1811.758332769571,1095.4245419905985,716.3337907789726,39.53804311659703,25-34,Male,120k+,0
2021,,Bars,South,508,1477.8137218040576,924.3896492974765,553.4240725065812,37.44883839831874,25-34,Female,<40k,0
2021,,Bars,South,505,1055.9008441448725,587.2842758852507,468.6165682596218,44.38073620815538,25-34,Female,40-80k,0
2021,,Bars,South,497,1269.7168958832458,682.630570936505,587.0863249467408,46.237576805524775,25-34,Female,80-120k,0
2021,,Bars,South,498,1577.3214874034686,813.18324634181,764.1382410616586,48.445307260700304,25-34,Female,120k+,0
2021,,Bars,South,513,1343.5753343097724,890.4666502873644,453.10868402240806,33.724099605861035,25-34,Other,<40k,0
2021,,Bars,South,512,1956.7894369216947,1300.3011561461974,656.4882807754973,33.54925514153663,25-34,Other,40-80k,0
2021,,Bars,South,550,1774.7567155293689,1035.8342852407181,738.9224302886507,41.63513927418763,25-34,Other,80-120k,0
2021,,Bars,South,542,1133.0170383951092,572.483365468818,560.5336729262913,49.47266051005494,25-34,Other,120k+,0
2021,,Bars,South,492,1955.4797112459055,1036.5672913792794,918.9124198666261,46.99166217792944,35-44,Male,<40k,0
2021,,Bars,South,506,1993.5533705883784,1332.5384888248786,661.0148817634997,33.157621537285834,35-44,Male,40-80k,0
2021,,Bars,South,525,1485.5604774545486,824.0127867906403,661.5476906639083,44.531858561385874,35-44,Male,80-120k,0
2021,,Bars,South,526,1525.9724303462185,802.4049565012739,723.5674738449446,47.41681169697009,35-44,Male,120k+,0
2021,,Bars,South,553,1358.87894288683,861.991454635773,496.8874882510569,36.56598631188287,35-44,Female,<40k,0
2021,,Bars,South,508,1131.374513674823,717.6474163495817,413.7270973252413,36.568536088144,35-44,Female,40-80k,0
2021,,Bars,South,501,1523.2038281142175,1021.211138763772,501.9926893504454,32.95636999362921,35-44,Female,80-120k,0
2021,,Bars,South,503,1887.9135242742952,1096.3049141242157,791.6086101500796,41.930342675752065,35-44,Female,120k+,0
2021,,Bars,South,471,1653.3392948445492,1031.7860786662898,621.5532161782594,37.59380897293071,35-44,Other,<40k,0
2021,,Bars,South,514,1168.1898769031993,587.4931246908319,580.6967522123674,49.709106686642365,35-44,Other,40-80k,0
2021,,Bars,South,490,1364.3991641977375,801.577665692198,562.8214985055395,41.25050155952542,35-44,Other,80-120k,0
2021,,Bars,South,535,1619.9687534009977,1063.88305553034,556.0856978706577,34.326939745177135,35-44,Other,120k+,0
2021,,Bars,South,493,1836.2906168242907,1266.8644707528806,569.4261460714101,31.009587526847167,45+,Male,<40k,0
2021,,Bars,South,499,1456.2174847257847,1013.5368567092023,442.68062801658243,30.399348494290475,45+,Male,40-80k,0
2021,,Bars,South,499,1630.1340526080924,893.3609364550409,736.7731161530514,45.197087624436136,45+,Male,80-120k,0
2021,,Bars,South,460,1037.8021718411505,550.4300749676912,487.3720968734593,46.96194612975411,45+,Male,120k+,0
2021,,Bars,South,472,1115.6947996727927,634.9792379206876,480.71556175210503,43.08665433352273,45+,Female,<40k,0
2021,,Bars,South,533,1777.616549263415,950.072005594699,827.544543668716,46.5536025759674,45+,Female,40-80k,0
2021,,Bars,South,478,1117.5019202969895,621.0160079173752,496.4859123796143,44.42819321936084,45+,Female,80-120k,0
2021,,Bars,South,476,1066.845349287772,631.7386117891384,435.1067374986336,40.784424639345495,45+,Female,120k+,0
2021,,Bars,South,479,1440.273745478953,919.0083818773397,521.2653636016133,36.19210342741269,45+,Other,<40k,0
2021,,Bars,South,508,1903.5558820924855,1302.3643559840348,601.1915261084507,31.58255198936374,45+,Other,40-80k,0
2021,,Bars,South,455,1643.6431646116857,1067.795967396554,575.8471972151317,35.03480619232684,45+,Other,80-120k,0
2021,,Bars,South,477,1307.4303860629784,780.4112077484259,527.0191783145525,40.30954029617958,45+,Other,120k+,0
2021,,Bars,West,508,1485.9352715912783,965.1063220881133,520.828949503165,35.05058123732488,18-24,Male,<40k,0
2021,,Bars,West,439,1504.320936406637,1021.4961458727648,482.82479053387215,32.095863246256016,18-24,Male,40-80k,0
2021,,Bars,West,501,1109.3863553624556,653.9638126761004,455.4225426863552,41.0517526635309,18-24,Male,80-120k,0
2021,,Bars,West,502,1274.3202038731783,733.3162682657099,541.0039356074684,42.454316737907554,18-24,Male,120k+,0
2021,,Bars,West,480,1074.9716465464812,728.9441387275456,346.02750781893565,32.18945438520211,18-24,Female,<40k,0
2021,,Bars,West,506,1810.6412934706264,1085.8206522931634,724.8206411774629,40.03115602141886,18-24,Female,40-80k,0
2021,,Bars,West,463,1469.4148752873339,953.7794080422317,515.6354672451022,35.09121051631339,18-24,Female,80-120k,0
2021,,Bars,West,496,1273.5056985523345,729.2303239775932,544.2753745747412,42.73835407202729,18-24,Female,120k+,0
2021,,Bars,West,509,1380.5064669640076,962.6313696254667,417.87509733854085,30.269695024140415,18-24,Other,<40k,0
2021,,Bars,West,507,1117.2074272370894,592.7587867421055,524.4486404949839,46.94281721631335,18-24,Other,40-80k,0
2021,,Bars,West,482,1143.8506111854588,637.146562184025,506.70404900143376,44.29809662612306,18-24,Other,80-120k,0
2021,,Bars,West,476,1028.3825258698835,622.0709324656979,406.3115934041856,39.50977220859491,18-24,Other,120k+,0
2021,,Bars,West,494,1098.6944353420358,636.7715642192636,461.9228711227722,42.04288801908517,25-34,Male,<40k,0
2021,,Bars,West,523,1224.748416410009,776.1581531541517,448.5902632558573,36.627135601511384,25-34,Male,40-80k,0
2021,,Bars,West,541,1700.4849300064316,945.4625109004503,755.0224191059813,44.400418126794314,25-34,Male,80-120k,0
2021,,Bars,West,519,1373.9790473876049,803.8976742246342,570.0813731629706,41.491271227671675,25-34,Male,120k+,0
2021,,Bars,West,500,1114.8368247392036,693.5667542171512,421.2700705220524,37.78759915116735,25-34,Female,<40k,0
2021,,Bars,West,486,1122.0405592465247,668.9920214154841,453.04853783104056,40.37719796290366,25-34,Female,40-80k,0
2021,,Bars,West,502,1341.9506953066964,707.0509214888845,634.8997738178119,47.31170646122052,25-34,Female,80-120k,0
2021,,Bars,West,488,1224.5292790494336,779.1686469477356,445.360632101698,36.36994555552142,25-34,Female,120k+,0
2021,,Bars,West,518,1524.552931337964,887.8511202506071,636.701811087357,41.76318171705463,25-34,Other,<40k,0
2021,,Bars,West,490,1794.0070196319746,1243.2565201898835,550.750499442091,30.699461786669758,25-34,Other,40-80k,0
2021,,Bars,West,470,1822.0400294117755,977.0627949472611,844.9772344645145,46.37533867668679,25-34,Other,80-120k,0
2021,,Bars,West,457,1439.0684254464395,961.8240551762253,477.2443702702142,33.16342446483457,25-34,Other,120k+,0
2021,,Bars,West,472,1134.3361901250707,604.2962668068574,530.0399233182134,46.7268811426859,35-44,Male,<40k,0
2021,,Bars,West,475,1581.93735966139,956.4600272285799,625.4773324328102,39.53869150461761,35-44,Male,40-80k,0
2021,,Bars,West,491,1367.381095489028,907.0110749685882,460.37002052043977,33.66801121056846,35-44,Male,80-120k,0
2021,,Bars,West,496,1450.9783473842494,812.9477276506977,638.0306197335517,43.97244251671716,35-44,Male,120k+,0
2021,,Bars,West,517,1274.107926781809,866.2849822990026,407.8229444828064,32.00850853450864,35-44,Female,<40k,0
2021,,Bars,West,492,1875.968557189114,1172.194449102036,703.774108087078,37.51524008172017,35-44,Female,40-80k,0
2021,,Bars,West,469,1526.7901537809898,865.6611958713769,661.128957909613,43.301887706858274,35-44,Female,80-120k,0
2021,,Bars,West,472,1529.3486815965168,927.8439443376635,601.5047372588533,39.33077816047357,35-44,Female,120k+,0
2021,,Bars,West,533,1227.6854217951127,690.3820385544408,537.3033832406719,43.76555864408903,35-44,Other,<40k,0
2021,,Bars,West,483,998.392331954763,612.9908642645092,385.40146769025375,38.60220630257367,35-44,Other,40-80k,0
2021,,Bars,West,518,1390.39669166968,923.5730337199451,466.82365794973487,33.57485390655974,35-44,Other,80-120k,0
2021,,Bars,West,468,1055.3293879427356,611.5184846082677,443.81090333446787,42.05425418879266,35-44,Other,120k+,0
2021,,Bars,West,521,1280.8799538324124,825.4637442079365,455.41620962447587,35.554948632138675,45+,Male,<40k,0
2021,,Bars,West,515,1744.766897801113,1061.7689775766405,682.9979202244724,39.14551113304809,45+,Male,40-80k,0
2021,,Bars,West,483,1141.4233944301773,778.0970418929745,363.32635253720275,31.830988773327444,45+,Male,80-120k,0
2021,,Bars,West,505,1476.625861680574,1018.0695463622767,458.55631531829727,31.054333207763698,45+,Male,120k+,0
2021,,Bars,West,474,1427.5824675824738,888.3715030383468,539.210964544127,37.77091529130704,45+,Female,<40k,0
2021,,Bars,West,542,1839.1694930825513,1258.9112903910384,580.2582026915129,31.550012376454088,45+,Female,40-80k,0
2021,,Bars,West,514,1620.424434251484,1006.8393942831024,613.5850399683816,37.865699072342885,45+,Female,80-120k,0
2021,,Bars,West,495,1915.0233446213247,1312.0087341632461,603.0146104580786,31.48862974186449,45+,Female,120k+,0
2021,,Bars,West,497,1972.9321517685605,1317.4838772455412,655.4482745230193,33.22203827108132,45+,Other,<40k,0
2021,,Bars,West,470,1757.7025803384006,1061.2438885268523,696.4586918115483,39.623238857478555,45+,Other,40-80k,0
2021,,Bars,West,506,1067.4187784878957,605.2685552899839,462.1502231979118,43.296055167081974,45+,Other,80-120k,0
2021,,Bars,West,522,1392.1731352455545,806.9505193254033,585.2226159201512,42.03662612818113,45+,Other,120k+,0
2021,,Sandwiches,Northeast,502,1351.7313783434251,769.6631951356829,582.0681832077422,43.06093596207546,18-24,Male,<40k,0
2021,,Sandwiches,Northeast,516,1263.7921772740615,746.2539928726625,517.538184401399,40.95120967734614,18-24,Male,40-80k,0
2021,,Sandwiches,Northeast,472,1414.459177466069,825.7401780781956,588.7189993878733,41.62149100990904,18-24,Male,80-120k,0
2021,,Sandwiches,Northeast,537,1697.5518881986188,1063.4362312589801,634.1156569396387,37.3547142416094,18-24,Male,120k+,0
2021,,Sandwiches,Northeast,473,1026.740786002397,718.0766835783704,308.6641024240266,30.062514963081057,18-24,Female,<40k,0
2021,,Sandwiches,Northeast,500,1067.0764773884275,693.5912740810383,373.48520330738927,35.00079059201645,18-24,Female,40-80k,0
2021,,Sandwiches,Northeast,479,1154.523775581763,621.2925892344208,533.2311863473421,46.18624558672667,18-24,Female,80-120k,0
2021,,Sandwiches,Northeast,504,1789.7318376285705,1057.1190106523054,732.6128269762651,40.934223305039446,18-24,Female,120k+,0
2021,,Sandwiches,Northeast,501,1403.5645869970767,858.8805635944435,544.6840234026332,38.807193373835645,18-24,Other,<40k,0
2021,,Sandwiches,Northeast,474,1764.9727687208144,1216.4599897067214,548.512779014093,31.077690757327343,18-24,Other,40-80k,0
2021,,Sandwiches,Northeast,492,1617.6955505471915,941.0892652619928,676.6062852851987,41.82531657803808,18-24,Other,80-120k,0
2021,,Sandwiches,Northeast,514,1055.854680293581,574.8014093611484,481.0532709324325,45.560556761341,18-24,Other,120k+,0
2021,,Sandwiches,Northeast,481,980.9615373196982,510.90607158620134,470.0554657334969,47.917828360308526,25-34,Male,<40k,0
2021,,Sandwiches,Northeast,521,1722.1614443816534,943.1185626376805,779.0428817439729,45.23634437906547,25-34,Male,40-80k,0
2021,,Sandwiches,Northeast,466,1605.1527804894743,1077.2811032519026,527.8716772375717,32.88607063787429,25-34,Male,80-120k,0
2021,,Sandwiches,Northeast,524,1748.1532231260371,945.745402907296,802.4078202187411,45.90031409168358,25-34,Male,120k+,0
2021,,Sandwiches,Northeast,486,984.6378696524354,509.1579223577482,475.4799472946872,48.289829382910646,25-34,Female,<40k,0
2021,,Sandwiches,Northeast,479,1131.8151468160258,697.8866273937642,433.9285194222616,38.339168780606165,25-34,Female,40-80k,0
2021,,Sandwiches,Northeast,495,1799.2691261210566,1022.6388445970183,776.6302815240383,43.16365296604249,25-34,Female,80-120k,0
2021,,Sandwiches,Northeast,484,1539.4055043543337,852.2344810171666,687.1710233371672,44.63872718354248,25-34,Female,120k+,0
2021,,Sandwiches,Northeast,508,1576.8799357456119,925.983802520777,650.8961332248349,41.27746941729366,25-34,Other,<40k,0
2021,,Sandwiches,Northeast,486,1714.2248319232874,905.1495129973408,809.0753189259466,47.19773648467094,25-34,Other,40-80k,0
2021,,Sandwiches,Northeast,529,2004.436256053949,1322.869902950196,681.5663531037528,34.002894881053706,25-34,Other,80-120k,0
2021,,Sandwiches,Northeast,495,1255.9905857910967,764.0527878068289,491.93779798426783,39.16731570678267,25-34,Other,120k+,0
2021,,Sandwiches,Northeast,509,1159.864483406135,773.6134272601437,386.25105614599124,33.30139526401402,35-44,Male,<40k,0
2021,,Sandwiches,Northeast,476,969.5079240731882,662.0379496228067,307.4699744503815,31.71402386879002,35-44,Male,40-80k,0
2021,,Sandwiches,Northeast,469,1195.0637970045993,729.9875120828893,465.07628492171,38.91643994968413,35-44,Male,80-120k,0
2021,,Sandwiches,Northeast,510,1230.5496971958153,617.9810313231296,612.5686658726856,49.780083426830394,35-44,Male,120k+,0
2021,,Sandwiches,Northeast,472,1768.9522332190145,1095.8351648572004,673.1170683618141,38.05173795659383,35-44,Female,<40k,0
2021,,Sandwiches,Northeast,506,1189.4757339669309,812.2720310889096,377.2037028780213,31.71176108150081,35-44,Female,40-80k,0
2021,,Sandwiches,Northeast,495,1503.7285282300093,765.9890769341152,737.739451295894,49.060680664498896,35-44,Female,80-120k,0
2021,,Sandwiches,Northeast,475,1028.6587345288701,638.4169043948577,390.2418301340124,37.93695781067224,35-44,Female,120k+,0
2021,,Sandwiches,Northeast,482,1242.3007622469547,709.5208784784476,532.7798837685071,42.88654567070102,35-44,Other,<40k,0
2021,,Sandwiches,Northeast,515,1613.396779505804,960.3100269109962,653.0867525948079,40.478991956018,35-44,Other,40-80k,0
2021,,Sandwiches,Northeast,511,1770.6886833488759,961.462840867513,809.2258424813629,45.701192428184875,35-44,Other,80-120k,0
2021,,Sandwiches,Northeast,506,1514.3226421676513,937.923849069964,576.3987930976873,38.06314302166221,35-44,Other,120k+,0
2021,,Sandwiches,Northeast,489,1082.2530915648288,557.3901650977949,524.8629264670338,48.49724436528382,45+,Male,<40k,0
2021,,Sandwiches,Northeast,515,1739.054468320568,1020.764919389641,718.289548930927,41.30345322792508,45+,Male,40-80k,0
